TransactionID,DateKey,CustomerKey,ProductKey,ChannelKey,RegionKey,SalesRepKey,Quantity,UnitPrice,DiscountRate,NetAmount
T-20240331-0013,20240331,C-0245,P-100,CH-Online,R-NA-E,S-016,1,108.28,0.0,108.28
T-20240331-0014,20240331,C-0277,P-400,CH-Online,R-EU,S-001,1,94.42,0.0,94.42
T-20240331-0015,20240331,C-0140,P-200,CH-Online,R-APAC,S-005,1,135.82,0.0,135.82
T-20240331-0016,20240331,C-0077,P-300,CH-Retail,R-EU,S-007,1,72.82,0.0,72.82
T-20240331-0017,20240331,C-0050,P-500,CH-Online,R-NA-E,S-018,3,24.7,0.0,74.09
T-20240331-0018,20240331,C-0141,P-100,CH-Retail,R-APAC,S-006,1,84.41,0.1,75.97
T-20240331-0019,20240331,C-0180,P-400,CH-Online,R-NA-E,S-017,3,120.53,0.0,361.6
T-20240331-0020,20240331,C-0208,P-200,CH-Retail,R-EU,S-012,1,70.82,0.0,70.82
T-20240331-0021,20240331,C-0117,P-200,CH-Online,R-EU,S-012,1,117.36,0.0,117.36
T-20240331-0022,20240331,C-0149,P-300,CH-Online,R-NA-E,S-001,1,172.84,0.0,172.84
T-20240331-0023,20240331,C-0183,P-400,CH-Retail,R-APAC,S-002,1,89.22,0.0,89.22
T-20240331-0024,20240331,C-0010,P-200,CH-Online,R-EU,S-018,2,98.73,0.05,187.58
T-20240331-0025,20240331,C-0119,P-400,CH-Retail,R-APAC,S-014,5,190.53,0.15,809.74
T-20240331-0026,20240331,C-0092,P-100,CH-Retail,R-EU,S-010,1,82.59,0.1,74.33
T-20240331-0027,20240331,C-0157,P-300,CH-Retail,R-EU,S-014,1,101.3,0.0,101.3
T-20240331-0028,20240331,C-0111,P-300,CH-Wholesale,R-NA-E,S-003,1,112.23,0.05,106.61
T-20240331-0029,20240331,C-0030,P-300,CH-Online,R-NA-E,S-013,1,185.48,0.0,185.48
T-20240331-0030,20240331,C-0168,P-500,CH-Retail,R-NA-E,S-019,1,14.72,0.0,14.72
T-20240331-0031,20240331,C-0177,P-500,CH-Retail,R-EU,S-005,1,34.38,0.15,29.22
T-20240331-0032,20240331,C-0131,P-200,CH-Online,R-NA-W,S-019,1,112.37,0.0,112.37
T-20240331-0033,20240331,C-0001,P-300,CH-Retail,R-NA-W,S-005,1,192.13,0.0,192.13
T-20240331-0034,20240331,C-0288,P-400,CH-Retail,R-NA-W,S-013,1,138.3,0.05,131.38
T-20240331-0035,20240331,C-0295,P-400,CH-Online,R-NA-E,S-015,1,127.27,0.05,120.91
T-20240331-0036,20240331,C-0085,P-200,CH-Retail,R-NA-W,S-006,1,94.37,0.05,89.65
T-20240331-0037,20240331,C-0130,P-200,CH-Online,R-NA-W,S-012,5,78.52,0.0,392.58
T-20240331-0038,20240331,C-0202,P-400,CH-Retail,R-NA-E,S-016,1,70.82,0.0,70.82
T-20240331-0039,20240331,C-0159,P-200,CH-Retail,R-NA-E,S-018,1,100.34,0.0,100.34
T-20240331-0040,20240331,C-0146,P-200,CH-Online,R-NA-E,S-015,1,94.7,0.0,94.7
T-20240331-0041,20240331,C-0135,P-100,CH-Online,R-APAC,S-016,1,81.23,0.1,73.11
T-20240331-0042,20240331,C-0261,P-300,CH-Retail,R-EU,S-014,1,125.29,0.0,125.29
T-20240331-0043,20240331,C-0046,P-200,CH-Online,R-EU,S-016,2,95.58,0.0,191.16
T-20240331-0044,20240331,C-0184,P-300,CH-Online,R-APAC,S-003,1,168.43,0.0,168.43
T-20240331-0045,20240331,C-0003,P-200,CH-Retail,R-EU,S-002,1,141.41,0.0,141.41
T-20240331-0046,20240331,C-0141,P-400,CH-Online,R-APAC,S-010,1,46.83,0.0,46.83
T-20240331-0047,20240331,C-0067,P-200,CH-Online,R-NA-E,S-014,1,120.68,0.0,120.68
T-20240331-0048,20240331,C-0072,P-100,CH-Retail,R-NA-E,S-017,1,99.73,0.0,99.73
T-20240331-0049,20240331,C-0178,P-400,CH-Online,R-NA-W,S-017,1,197.56,0.0,197.56
T-20240331-0050,20240331,C-0115,P-200,CH-Online,R-EU,S-018,1,99.3,0.0,99.3
T-20240331-0051,20240331,C-0099,P-300,CH-Retail,R-NA-E,S-003,5,67.65,0.0,338.23
T-20240331-0052,20240331,C-0076,P-500,CH-Wholesale,R-EU,S-015,1,28.43,0.0,28.43
T-20240331-0053,20240331,C-0280,P-300,CH-Retail,R-EU,S-012,1,171.52,0.0,171.52
T-20240331-0054,20240331,C-0275,P-100,CH-Retail,R-NA-W,S-016,1,80.17,0.0,80.17
T-20240331-0055,20240331,C-0247,P-200,CH-Online,R-NA-W,S-006,1,92.45,0.0,92.45
T-20240331-0056,20240331,C-0100,P-300,CH-Wholesale,R-NA-E,S-014,1,44.37,0.0,44.37
T-20240331-0057,20240331,C-0082,P-400,CH-Retail,R-EU,S-018,1,127.5,0.1,114.75
T-20240331-0058,20240331,C-0296,P-100,CH-Retail,R-NA-W,S-020,1,127.07,0.0,127.07
T-20240331-0059,20240331,C-0248,P-200,CH-Retail,R-APAC,S-003,1,78.92,0.0,78.92
T-20240331-0060,20240331,C-0127,P-100,CH-Retail,R-EU,S-017,1,102.75,0.0,102.75
T-20240331-0061,20240331,C-0256,P-400,CH-Wholesale,R-NA-W,S-020,1,172.64,0.0,172.64
T-20240331-0062,20240331,C-0290,P-400,CH-Retail,R-NA-W,S-006,1,164.05,0.05,155.85
T-20240331-0063,20240331,C-0217,P-300,CH-Retail,R-NA-W,S-007,1,126.13,0.0,126.13
T-20240331-0064,20240331,C-0124,P-300,CH-Wholesale,R-NA-E,S-006,1,52.61,0.1,47.35
T-20240331-0065,20240331,C-0007,P-400,CH-Online,R-NA-E,S-012,5,49.5,0.1,222.73
T-20240331-0066,20240331,C-0075,P-200,CH-Retail,R-EU,S-017,3,121.26,0.0,363.78
T-20240331-0067,20240331,C-0038,P-300,CH-Online,R-NA-E,S-006,1,104.73,0.1,94.26
T-20240331-0068,20240331,C-0227,P-500,CH-Retail,R-APAC,S-015,2,48.3,0.0,96.6
T-20240331-0069,20240331,C-0148,P-300,CH-Online,R-NA-W,S-005,1,134.68,0.0,134.68
T-20240331-0070,20240331,C-0223,P-100,CH-Wholesale,R-NA-E,S-015,1,104.26,0.05,99.05
T-20240331-0071,20240331,C-0217,P-200,CH-Online,R-NA-W,S-011,1,148.27,0.0,148.27
T-20240331-0072,20240331,C-0130,P-300,CH-Retail,R-NA-W,S-009,2,125.85,0.0,251.7
T-20240331-0073,20240331,C-0037,P-100,CH-Online,R-NA-W,S-004,3,129.97,0.0,389.92
T-20240331-0074,20240331,C-0031,P-300,CH-Retail,R-EU,S-003,1,112.57,0.1,101.31
T-20240331-0075,20240331,C-0239,P-300,CH-Retail,R-EU,S-013,1,134.36,0.0,134.36
T-20240331-0076,20240331,C-0042,P-400,CH-Wholesale,R-NA-W,S-006,1,102.98,0.0,102.98
T-20240331-0077,20240331,C-0262,P-300,CH-Retail,R-APAC,S-001,1,167.67,0.0,167.67
T-20240331-0078,20240331,C-0110,P-300,CH-Retail,R-NA-E,S-010,2,53.92,0.0,107.84
T-20240331-0079,20240331,C-0137,P-100,CH-Online,R-NA-W,S-005,1,101.91,0.0,101.91
T-20240331-0080,20240331,C-0202,P-100,CH-Online,R-NA-E,S-002,1,138.81,0.0,138.81
T-20240331-0081,20240331,C-0086,P-100,CH-Retail,R-NA-W,S-019,1,88.01,0.0,88.01
T-20240331-0082,20240331,C-0181,P-100,CH-Online,R-NA-W,S-016,1,100.89,0.0,100.89
T-20240331-0083,20240331,C-0083,P-200,CH-Retail,R-NA-W,S-009,1,106.62,0.0,106.62
T-20240331-0084,20240331,C-0230,P-300,CH-Online,R-EU,S-018,1,81.72,0.0,81.72
T-20240331-0085,20240331,C-0272,P-300,CH-Online,R-EU,S-017,1,138.43,0.0,138.43
T-20240331-0086,20240331,C-0013,P-100,CH-Wholesale,R-EU,S-007,1,133.59,0.0,133.59
T-20240331-0087,20240331,C-0018,P-100,CH-Retail,R-NA-W,S-017,1,97.07,0.0,97.07
T-20240331-0088,20240331,C-0169,P-400,CH-Online,R-NA-E,S-020,1,194.2,0.0,194.2
T-20240331-0089,20240331,C-0050,P-300,CH-Online,R-NA-E,S-001,1,142.63,0.0,142.63
T-20240331-0090,20240331,C-0106,P-100,CH-Wholesale,R-NA-E,S-008,1,100.7,0.0,100.7
T-20240331-0091,20240331,C-0108,P-400,CH-Online,R-EU,S-020,1,49.74,0.0,49.74
T-20240331-0092,20240331,C-0197,P-300,CH-Online,R-EU,S-010,1,116.88,0.0,116.88
T-20240331-0093,20240331,C-0219,P-100,CH-Retail,R-EU,S-006,1,133.25,0.0,133.25
T-20240331-0094,20240331,C-0128,P-200,CH-Online,R-APAC,S-009,2,138.84,0.0,277.68
T-20240331-0095,20240331,C-0194,P-300,CH-Online,R-EU,S-001,1,84.64,0.0,84.64
T-20240331-0096,20240331,C-0041,P-300,CH-Retail,R-NA-E,S-010,1,117.24,0.0,117.24
T-20240331-0097,20240331,C-0120,P-400,CH-Retail,R-NA-W,S-012,1,168.15,0.1,151.34
T-20240331-0098,20240331,C-0027,P-200,CH-Wholesale,R-NA-E,S-011,1,110.07,0.0,110.07
T-20240331-0099,20240331,C-0187,P-300,CH-Retail,R-EU,S-005,1,81.04,0.0,81.04
T-20240331-0100,20240331,C-0142,P-300,CH-Retail,R-NA-E,S-019,5,171.71,0.0,858.53
T-20240331-0101,20240331,C-0279,P-300,CH-Retail,R-EU,S-010,1,169.37,0.0,169.37
T-20240331-0102,20240331,C-0022,P-100,CH-Online,R-NA-E,S-018,2,120.17,0.05,228.32
T-20240331-0103,20240331,C-0027,P-200,CH-Wholesale,R-NA-E,S-009,1,112.62,0.0,112.62
T-20240331-0104,20240331,C-0025,P-200,CH-Online,R-NA-W,S-003,1,136.45,0.0,136.45
T-20240331-0105,20240331,C-0182,P-500,CH-Online,R-NA-E,S-004,1,21.18,0.0,21.18
T-20240331-0106,20240331,C-0177,P-300,CH-Retail,R-EU,S-006,1,72.36,0.0,72.36
T-20240331-0107,20240331,C-0103,P-200,CH-Online,R-NA-W,S-002,2,91.27,0.1,164.29
T-20240331-0108,20240331,C-0153,P-300,CH-Online,R-NA-E,S-005,1,199.34,0.0,199.34
T-20240331-0109,20240331,C-0271,P-500,CH-Online,R-EU,S-020,5,20.66,0.15,87.8
T-20240331-0110,20240331,C-0195,P-300,CH-Online,R-NA-W,S-013,1,189.46,0.0,189.46
T-20240401-0000,20240401,C-0013,P-100,CH-Retail,R-EU,S-011,1,86.12,0.0,86.12
T-20240401-0001,20240401,C-0185,P-200,CH-Wholesale,R-NA-E,S-019,1,103.34,0.0,103.34
T-20240401-0002,20240401,C-0082,P-300,CH-Retail,R-EU,S-013,1,86.53,0.0,86.53
T-20240401-0003,20240401,C-0165,P-300,CH-Retail,R-NA-E,S-012,1,116.33,0.05,110.51
T-20240401-0004,20240401,C-0011,P-100,CH-Retail,R-NA-E,S-012,1,145.44,0.0,145.44
T-20240401-0005,20240401,C-0006,P-100,CH-Online,R-NA-E,S-004,2,116.59,0.1,209.87
T-20240401-0006,20240401,C-0175,P-400,CH-Retail,R-EU,S-016,1,161.68,0.0,161.68
T-20240401-0007,20240401,C-0285,P-400,CH-Online,R-NA-W,S-001,1,84.26,0.0,84.26
T-20240401-0008,20240401,C-0103,P-400,CH-Online,R-NA-W,S-020,3,69.43,0.15,177.06
T-20240401-0009,20240401,C-0143,P-400,CH-Online,R-NA-W,S-014,2,40.84,0.1,73.51
T-20240401-0010,20240401,C-0184,P-400,CH-Retail,R-APAC,S-013,1,124.12,0.1,111.71
T-20240401-0011,20240401,C-0159,P-500,CH-Retail,R-NA-E,S-007,2,10.3,0.0,20.6
T-20240401-0012,20240401,C-0275,P-400,CH-Wholesale,R-NA-W,S-006,1,142.59,0.0,142.59
T-20240401-0013,20240401,C-0243,P-200,CH-Wholesale,R-APAC,S-001,1,134.67,0.0,134.67
T-20240401-0014,20240401,C-0146,P-300,CH-Retail,R-NA-E,S-019,3,183.73,0.1,496.08
T-20240401-0015,20240401,C-0186,P-300,CH-Online,R-EU,S-001,1,122.95,0.0,122.95
T-20240401-0016,20240401,C-0198,P-300,CH-Online,R-APAC,S-015,1,113.63,0.0,113.63
T-20240401-0017,20240401,C-0201,P-200,CH-Online,R-EU,S-012,1,73.03,0.0,73.03
T-20240401-0018,20240401,C-0030,P-400,CH-Retail,R-NA-E,S-015,1,70.03,0.0,70.03
T-20240401-0019,20240401,C-0223,P-400,CH-Retail,R-NA-E,S-003,1,183.84,0.0,183.84
T-20240401-0020,20240401,C-0163,P-200,CH-Retail,R-EU,S-010,1,74.35,0.0,74.35
T-20240401-0021,20240401,C-0017,P-100,CH-Online,R-NA-W,S-001,5,82.06,0.1,369.26
T-20240401-0022,20240401,C-0234,P-100,CH-Retail,R-NA-W,S-001,1,149.45,0.05,141.98
T-20240401-0023,20240401,C-0225,P-100,CH-Retail,R-NA-E,S-016,1,96.3,0.1,86.67
T-20240401-0024,20240401,C-0254,P-100,CH-Online,R-NA-W,S-005,1,82.4,0.0,82.4
T-20240401-0025,20240401,C-0289,P-300,CH-Wholesale,R-NA-E,S-005,1,167.74,0.0,167.74
T-20240401-0026,20240401,C-0242,P-100,CH-Online,R-APAC,S-011,2,131.91,0.1,237.44
T-20240401-0027,20240401,C-0244,P-300,CH-Retail,R-NA-W,S-011,1,72.2,0.1,64.98
T-20240401-0028,20240401,C-0292,P-200,CH-Retail,R-NA-E,S-012,1,106.91,0.1,96.22
T-20240401-0029,20240401,C-0267,P-400,CH-Online,R-EU,S-018,1,157.55,0.0,157.55
T-20240401-0030,20240401,C-0188,P-300,CH-Wholesale,R-NA-W,S-014,1,186.46,0.0,186.46
T-20240401-0031,20240401,C-0120,P-300,CH-Retail,R-NA-W,S-001,1,191.37,0.0,191.37
T-20240401-0032,20240401,C-0260,P-300,CH-Retail,R-NA-E,S-008,1,125.22,0.0,125.22
T-20240401-0033,20240401,C-0191,P-500,CH-Retail,R-NA-E,S-003,1,40.66,0.0,40.66
T-20240401-0034,20240401,C-0243,P-300,CH-Retail,R-APAC,S-018,1,53.24,0.0,53.24
T-20240401-0035,20240401,C-0005,P-300,CH-Online,R-NA-E,S-020,2,133.64,0.0,267.28
T-20240401-0036,20240401,C-0192,P-300,CH-Retail,R-APAC,S-002,1,118.68,0.0,118.68
T-20240401-0037,20240401,C-0205,P-500,CH-Retail,R-EU,S-009,1,27.72,0.0,27.72
T-20240401-0038,20240401,C-0132,P-300,CH-Online,R-NA-E,S-019,1,199.58,0.0,199.58
T-20240401-0039,20240401,C-0114,P-400,CH-Online,R-EU,S-012,1,131.19,0.15,111.51
T-20240401-0040,20240401,C-0291,P-100,CH-Retail,R-NA-E,S-011,1,131.47,0.15,111.75
T-20240401-0041,20240401,C-0026,P-400,CH-Retail,R-EU,S-001,1,88.29,0.0,88.29
T-20240401-0042,20240401,C-0154,P-300,CH-Retail,R-NA-W,S-016,3,83.38,0.0,250.14
T-20240401-0043,20240401,C-0019,P-200,CH-Wholesale,R-NA-W,S-001,1,105.34,0.1,94.81
T-20240401-0044,20240401,C-0037,P-300,CH-Retail,R-NA-W,S-020,1,75.46,0.0,75.46
T-20240401-0045,20240401,C-0139,P-300,CH-Retail,R-NA-W,S-009,1,106.2,0.0,106.2
T-20240401-0046,20240401,C-0066,P-200,CH-Online,R-NA-W,S-005,1,77.43,0.0,77.43
T-20240401-0047,20240401,C-0031,P-200,CH-Retail,R-EU,S-005,1,93.99,0.0,93.99
T-20240401-0048,20240401,C-0203,P-400,CH-Retail,R-NA-E,S-008,1,182.74,0.05,173.6
T-20240401-0049,20240401,C-0044,P-100,CH-Retail,R-APAC,S-014,5,136.14,0.0,680.68
T-20240401-0050,20240401,C-0272,P-400,CH-Retail,R-EU,S-004,1,110.85,0.0,110.85
T-20240401-0051,20240401,C-0002,P-100,CH-Online,R-APAC,S-012,1,140.9,0.0,140.9
T-20240401-0052,20240401,C-0059,P-300,CH-Online,R-NA-E,S-002,2,119.41,0.0,238.83
T-20240401-0053,20240401,C-0246,P-200,CH-Retail,R-APAC,S-006,1,76.84,0.0,76.84
T-20240401-0054,20240401,C-0176,P-100,CH-Wholesale,R-NA-E,S-014,3,131.84,0.1,355.98
T-20240401-0055,20240401,C-0164,P-400,CH-Online,R-NA-W,S-013,1,60.0,0.05,57.0
T-20240401-0056,20240401,C-0264,P-300,CH-Wholesale,R-NA-W,S-003,1,153.59,0.0,153.59
T-20240401-0057,20240401,C-0036,P-400,CH-Online,R-EU,S-019,1,42.48,0.05,40.35
T-20240401-0058,20240401,C-0107,P-200,CH-Retail,R-NA-W,S-005,1,121.35,0.15,103.15
T-20240401-0059,20240401,C-0025,P-400,CH-Online,R-NA-W,S-018,1,96.97,0.0,96.97
T-20240401-0060,20240401,C-0236,P-100,CH-Retail,R-EU,S-012,1,83.37,0.05,79.2
T-20240401-0061,20240401,C-0260,P-100,CH-Online,R-NA-E,S-011,1,125.34,0.1,112.81
T-20240401-0062,20240401,C-0109,P-400,CH-Online,R-NA-E,S-004,1,199.65,0.0,199.65
T-20240401-0063,20240401,C-0171,P-500,CH-Retail,R-EU,S-012,1,39.44,0.0,39.44
T-20240401-0064,20240401,C-0155,P-400,CH-Retail,R-APAC,S-019,1,144.87,0.15,123.14
T-20240401-0065,20240401,C-0109,P-100,CH-Online,R-NA-E,S-007,1,116.94,0.05,111.09
T-20240401-0066,20240401,C-0120,P-200,CH-Retail,R-NA-W,S-010,1,77.68,0.0,77.68
T-20240401-0067,20240401,C-0217,P-400,CH-Retail,R-NA-W,S-019,1,56.01,0.0,56.01
T-20240401-0068,20240401,C-0145,P-500,CH-Online,R-NA-E,S-001,1,31.52,0.0,31.52
T-20240401-0069,20240401,C-0112,P-200,CH-Retail,R-NA-E,S-016,1,90.07,0.0,90.07
T-20240401-0070,20240401,C-0117,P-200,CH-Online,R-EU,S-004,1,81.88,0.1,73.69
T-20240401-0071,20240401,C-0024,P-100,CH-Retail,R-NA-W,S-012,1,142.83,0.0,142.83
T-20240401-0072,20240401,C-0263,P-300,CH-Retail,R-NA-E,S-013,1,133.03,0.15,113.07
T-20240401-0073,20240401,C-0117,P-100,CH-Online,R-EU,S-003,1,129.62,0.0,129.62
T-20240401-0074,20240401,C-0063,P-100,CH-Online,R-EU,S-016,1,121.87,0.0,121.87
T-20240401-0075,20240401,C-0252,P-400,CH-Retail,R-NA-W,S-002,1,164.95,0.0,164.95
T-20240401-0076,20240401,C-0230,P-200,CH-Online,R-EU,S-009,1,144.79,0.0,144.79
T-20240401-0077,20240401,C-0150,P-500,CH-Online,R-NA-E,S-006,1,47.71,0.0,47.71
T-20240401-0078,20240401,C-0106,P-400,CH-Online,R-NA-E,S-010,1,178.96,0.0,178.96
T-20240401-0079,20240401,C-0181,P-200,CH-Retail,R-NA-W,S-017,3,88.15,0.05,251.24
T-20240401-0080,20240401,C-0268,P-300,CH-Online,R-EU,S-005,1,135.49,0.0,135.49
T-20240401-0081,20240401,C-0104,P-400,CH-Online,R-NA-W,S-012,1,188.16,0.0,188.16
T-20240401-0082,20240401,C-0278,P-200,CH-Retail,R-EU,S-008,3,145.8,0.0,437.4
T-20240401-0083,20240401,C-0167,P-300,CH-Online,R-NA-W,S-012,1,197.6,0.0,197.6
T-20240401-0084,20240401,C-0047,P-100,CH-Online,R-NA-W,S-012,1,82.17,0.1,73.96
T-20240401-0085,20240401,C-0044,P-200,CH-Retail,R-APAC,S-010,1,112.89,0.0,112.89
T-20240401-0086,20240401,C-0016,P-300,CH-Retail,R-NA-E,S-013,1,141.31,0.0,141.31
T-20240401-0087,20240401,C-0034,P-300,CH-Retail,R-APAC,S-001,1,141.45,0.0,141.45
T-20240402-0000,20240402,C-0160,P-200,CH-Wholesale,R-EU,S-010,1,86.74,0.0,86.74
T-20240402-0001,20240402,C-0145,P-300,CH-Wholesale,R-NA-E,S-017,1,141.15,0.0,141.15
T-20240402-0002,20240402,C-0218,P-300,CH-Wholesale,R-EU,S-002,1,165.39,0.0,165.39
T-20240402-0003,20240402,C-0145,P-100,CH-Retail,R-NA-E,S-017,1,138.09,0.05,131.19
T-20240402-0004,20240402,C-0066,P-400,CH-Retail,R-NA-W,S-013,2,127.41,0.0,254.83
T-20240402-0005,20240402,C-0029,P-200,CH-Retail,R-NA-W,S-018,1,83.56,0.05,79.38
T-20240402-0006,20240402,C-0238,P-200,CH-Retail,R-NA-E,S-019,1,132.34,0.15,112.49
T-20240402-0007,20240402,C-0132,P-500,CH-Retail,R-NA-E,S-002,1,47.96,0.0,47.96
T-20240402-0008,20240402,C-0286,P-100,CH-Retail,R-NA-E,S-002,3,92.71,0.0,278.14
T-20240402-0009,20240402,C-0189,P-200,CH-Online,R-NA-W,S-018,1,143.15,0.15,121.68
T-20240402-0010,20240402,C-0204,P-200,CH-Wholesale,R-APAC,S-007,1,120.24,0.0,120.24
T-20240402-0011,20240402,C-0162,P-100,CH-Retail,R-EU,S-010,1,135.61,0.0,135.61
T-20240402-0012,20240402,C-0152,P-100,CH-Retail,R-NA-E,S-004,1,125.48,0.0,125.48
T-20240402-0013,20240402,C-0251,P-100,CH-Retail,R-NA-E,S-004,3,136.99,0.0,410.96
T-20240402-0014,20240402,C-0082,P-300,CH-Retail,R-EU,S-001,1,152.42,0.0,152.42
T-20240402-0015,20240402,C-0025,P-200,CH-Retail,R-NA-W,S-002,1,141.07,0.0,141.07
T-20240402-0016,20240402,C-0105,P-400,CH-Retail,R-APAC,S-010,1,83.18,0.0,83.18
T-20240402-0017,20240402,C-0281,P-100,CH-Retail,R-APAC,S-015,1,142.5,0.0,142.5
T-20240402-0018,20240402,C-0220,P-400,CH-Online,R-EU,S-012,1,187.3,0.1,168.57
T-20240402-0019,20240402,C-0158,P-100,CH-Retail,R-EU,S-003,5,145.52,0.0,727.62
T-20240402-0020,20240402,C-0089,P-100,CH-Retail,R-APAC,S-004,1,97.44,0.0,97.44
T-20240402-0021,20240402,C-0232,P-200,CH-Wholesale,R-NA-W,S-009,1,122.74,0.0,122.74
T-20240402-0022,20240402,C-0205,P-400,CH-Online,R-EU,S-014,1,90.39,0.0,90.39
T-20240402-0023,20240402,C-0258,P-100,CH-Online,R-EU,S-010,1,98.45,0.0,98.45
T-20240402-0024,20240402,C-0162,P-200,CH-Retail,R-EU,S-010,1,116.17,0.0,116.17
T-20240402-0025,20240402,C-0016,P-100,CH-Retail,R-NA-E,S-005,1,117.55,0.0,117.55
T-20240402-0026,20240402,C-0176,P-300,CH-Retail,R-NA-E,S-011,1,133.77,0.0,133.77
T-20240402-0027,20240402,C-0152,P-500,CH-Retail,R-NA-E,S-014,1,38.04,0.0,38.04
T-20240402-0028,20240402,C-0130,P-200,CH-Retail,R-NA-W,S-006,3,147.8,0.0,443.4
T-20240402-0029,20240402,C-0039,P-300,CH-Online,R-EU,S-011,1,153.15,0.0,153.15
T-20240402-0030,20240402,C-0209,P-300,CH-Retail,R-NA-E,S-011,1,149.5,0.1,134.55
T-20240402-0031,20240402,C-0151,P-500,CH-Online,R-APAC,S-003,1,38.15,0.0,38.15
T-20240402-0032,20240402,C-0012,P-400,CH-Online,R-APAC,S-013,1,45.05,0.0,45.05
T-20240402-0033,20240402,C-0077,P-100,CH-Retail,R-EU,S-018,1,75.07,0.0,75.07
T-20240402-0034,20240402,C-0069,P-100,CH-Retail,R-NA-E,S-018,1,133.31,0.0,133.31
T-20240402-0035,20240402,C-0143,P-300,CH-Online,R-NA-W,S-006,2,66.84,0.0,133.67
T-20240402-0036,20240402,C-0060,P-300,CH-Retail,R-NA-W,S-013,1,91.53,0.0,91.53
T-20240402-0037,20240402,C-0164,P-200,CH-Online,R-NA-W,S-006,1,80.98,0.0,80.98
T-20240402-0038,20240402,C-0215,P-300,CH-Online,R-EU,S-012,1,166.66,0.15,141.66
T-20240402-0039,20240402,C-0269,P-300,CH-Online,R-NA-W,S-007,1,178.92,0.0,178.92
T-20240402-0040,20240402,C-0258,P-200,CH-Online,R-EU,S-014,1,139.65,0.0,139.65
T-20240402-0041,20240402,C-0261,P-300,CH-Online,R-EU,S-009,1,91.11,0.0,91.11
T-20240402-0042,20240402,C-0040,P-500,CH-Online,R-NA-W,S-003,2,28.61,0.15,48.64
T-20240402-0043,20240402,C-0039,P-100,CH-Online,R-EU,S-015,3,147.01,0.05,418.99
T-20240402-0044,20240402,C-0163,P-400,CH-Retail,R-EU,S-007,1,112.59,0.0,112.59
T-20240402-0045,20240402,C-0041,P-100,CH-Online,R-NA-E,S-007,1,102.16,0.0,102.16
T-20240402-0046,20240402,C-0173,P-100,CH-Retail,R-NA-W,S-019,1,131.18,0.05,124.62
T-20240402-0047,20240402,C-0162,P-500,CH-Retail,R-EU,S-002,3,46.47,0.0,139.41
T-20240402-0048,20240402,C-0235,P-300,CH-Retail,R-NA-E,S-020,2,102.37,0.0,204.74
T-20240402-0049,20240402,C-0218,P-300,CH-Retail,R-EU,S-014,5,124.27,0.0,621.34
T-20240402-0050,20240402,C-0298,P-200,CH-Online,R-NA-E,S-005,1,89.51,0.0,89.51
T-20240402-0051,20240402,C-0017,P-100,CH-Online,R-NA-W,S-001,1,86.31,0.0,86.31
T-20240402-0052,20240402,C-0113,P-200,CH-Retail,R-APAC,S-012,1,147.65,0.0,147.65
T-20240402-0053,20240402,C-0035,P-300,CH-Retail,R-APAC,S-012,3,92.31,0.0,276.93
T-20240402-0054,20240402,C-0204,P-300,CH-Retail,R-APAC,S-019,1,76.2,0.0,76.2
T-20240402-0055,20240402,C-0163,P-100,CH-Retail,R-EU,S-002,1,100.36,0.0,100.36
T-20240402-0056,20240402,C-0262,P-200,CH-Wholesale,R-APAC,S-013,1,70.88,0.05,67.33
T-20240402-0057,20240402,C-0074,P-300,CH-Wholesale,R-EU,S-012,1,130.05,0.0,130.05
T-20240402-0058,20240402,C-0299,P-500,CH-Retail,R-EU,S-007,1,31.47,0.05,29.89
T-20240402-0059,20240402,C-0211,P-300,CH-Online,R-NA-W,S-002,1,177.05,0.15,150.49
T-20240402-0060,20240402,C-0116,P-300,CH-Wholesale,R-APAC,S-008,1,128.84,0.0,128.84
T-20240402-0061,20240402,C-0171,P-400,CH-Retail,R-EU,S-019,1,103.98,0.0,103.98
T-20240402-0062,20240402,C-0072,P-200,CH-Retail,R-NA-E,S-019,1,106.38,0.0,106.38
T-20240402-0063,20240402,C-0073,P-200,CH-Online,R-NA-E,S-018,1,136.75,0.0,136.75
T-20240402-0064,20240402,C-0194,P-300,CH-Retail,R-EU,S-002,2,149.74,0.0,299.48
T-20240402-0065,20240402,C-0155,P-400,CH-Retail,R-APAC,S-002,3,51.37,0.0,154.11
T-20240402-0066,20240402,C-0236,P-300,CH-Online,R-EU,S-013,1,198.63,0.0,198.63
T-20240402-0067,20240402,C-0155,P-100,CH-Online,R-APAC,S-006,1,104.65,0.0,104.65
T-20240402-0068,20240402,C-0295,P-200,CH-Retail,R-NA-E,S-008,1,132.82,0.0,132.82
T-20240402-0069,20240402,C-0188,P-300,CH-Online,R-NA-W,S-019,1,175.65,0.0,175.65
T-20240402-0070,20240402,C-0209,P-300,CH-Online,R-NA-E,S-006,3,143.58,0.0,430.74
T-20240402-0071,20240402,C-0073,P-200,CH-Retail,R-NA-E,S-019,1,126.53,0.0,126.53
T-20240402-0072,20240402,C-0096,P-300,CH-Online,R-NA-W,S-009,2,143.2,0.0,286.4
T-20240402-0073,20240402,C-0011,P-300,CH-Online,R-NA-E,S-015,1,151.47,0.0,151.47
T-20240402-0074,20240402,C-0004,P-300,CH-Online,R-NA-W,S-017,2,163.76,0.0,327.52
T-20240402-0075,20240402,C-0051,P-300,CH-Wholesale,R-APAC,S-008,1,66.63,0.0,66.63
